h2,sim_id,trait,causal_snp,p_default,p_modified,detected_default,detected_modified,log10p_default,log10p_modified,log10p_ratio
0,1,Trait_null_sim_1,I:62576,0.956251900059765,0.514500143584912,FALSE,FALSE,0.0194276889001283,0.288614499700137,14.8558328879886
0,2,Trait_null_sim_2,I:565394,0.999680203685514,0.889903056552967,FALSE,FALSE,0.000138907987029293,0.0506573015542499,364.682424946287
0,3,Trait_null_sim_3,I:614095,0.672097185102272,0.727531628845916,FALSE,FALSE,0.172567923520676,0.138148121332213,0.800543452767805
0,4,Trait_null_sim_4,I:638641,0.786768001170807,0.785206757918224,FALSE,FALSE,0.104153311688065,0.105015971280432,1.00828259397983
0,5,Trait_null_sim_5,I:680197,0.811006123760222,0.285256042998393,FALSE,FALSE,0.090975866497559,0.544765146513403,5.98801822380027
0,6,Trait_null_sim_6,I:756171,0.968928502442665,0.955548767252712,FALSE,FALSE,0.0137082685015811,0.0197471434511575,1.44052791560655
0,7,Trait_null_sim_7,I:781875,0.326685239259766,0.456710726841954,FALSE,FALSE,0.485870487969786,0.340358787925385,0.700513400901498
0,8,Trait_null_sim_8,I:840826,0.810845480924756,0.282733847843708,FALSE,FALSE,0.0910618993960395,0.54862219627949,6.02471725187132
0,9,Trait_null_sim_9,I:884224,0.994201848031709,0.619939606584877,FALSE,FALSE,0.00252543392561779,0.207650616637969,82.22373768388
0,10,Trait_null_sim_10,I:996230,0.119927515440846,0.165164330307561,FALSE,FALSE,0.921081163580247,0.782083739238695,0.849093185446037
0,11,Trait_null_sim_11,I:1038867,0.983061262864329,0.581771882490409,FALSE,FALSE,0.00741941676106882,0.235247272388282,31.7069764327935
0,12,Trait_null_sim_12,I:1149835,0.875491000846966,0.836057674843116,FALSE,FALSE,0.0577483136611644,0.0777637620321134,1.34659797147305
0,13,Trait_null_sim_13,I:1171021,0.274235972410387,0.528401289428158,FALSE,FALSE,0.561875578012397,0.277036131271646,0.493056011175366
0,14,Trait_null_sim_14,I:1229353,0.266388467404338,0.851515267952131,FALSE,FALSE,0.574484580744502,0.0698075605869775,0.121513375513944
0,15,Trait_null_sim_15,I:1229842,0.706502662964339,0.619910176201007,FALSE,FALSE,0.150886196860662,0.207671234382949,1.37634348736833
0,16,Trait_null_sim_16,I:1235968,0.932725507576718,0.4088340436649,FALSE,FALSE,0.030246146268839,0.38845294760862,12.8430559105251
0,17,Trait_null_sim_17,I:1255890,0.0983738343357729,0.510226304871789,FALSE,FALSE,1.00712040070191,0.292237154965401,0.29017102102363
0,18,Trait_null_sim_18,I:1336302,0.363955354993245,0.253821436899791,FALSE,FALSE,0.438951886321333,0.595471701649766,1.3565762449278
0,19,Trait_null_sim_19,I:1345095,0.898877255386563,0.556686508193288,FALSE,FALSE,0.0462996085423848,0.254389304089522,5.49441587301201
0,20,Trait_null_sim_20,I:1415661,0.98463010610161,0.0443558483609059,FALSE,TRUE,0.00672688934946165,1.35304910991529,201.140384451778
0,21,Trait_null_sim_21,I:1470992,0.951044985231398,0.982466862839376,FALSE,FALSE,0.0217989400807758,0.00768208881889768,0.35240652941986
0,22,Trait_null_sim_22,I:1524519,0.760353707492117,0.109680155291326,FALSE,FALSE,0.118984332091611,0.959871943319581,8.06721293842732
0,23,Trait_null_sim_23,I:1549115,0.487673756130759,0.277909355581452,FALSE,FALSE,0.311870615075373,0.556096832823173,1.78310108725304
0,24,Trait_null_sim_24,I:1588416,0.988265842740163,0.382992701828569,FALSE,FALSE,0.00512621482007276,0.416809501712263,81.3094098359199
0,25,Trait_null_sim_25,I:1698158,0.634913296667887,0.762605036512528,FALSE,FALSE,0.19728557762084,0.117700330819002,0.596598759211928
0,26,Trait_null_sim_26,I:1791409,0.921887451271221,0.20276807460097,FALSE,FALSE,0.035322096598702,0.693000422692169,19.6194589060049
0,27,Trait_null_sim_27,I:1817071,0.917060659456632,0.883569611947582,FALSE,FALSE,0.0376019367443734,0.0537592289599764,1.42969308537068
0,28,Trait_null_sim_28,I:1831933,0.579620171729565,0.803342117328205,FALSE,FALSE,0.236856508779884,0.0950994634066461,0.401506650150889
0,29,Trait_null_sim_29,I:1874811,0.04374494995164,0.695769374123473,TRUE,FALSE,1.35907207600685,0.157534691630258,0.115913419465669
0,30,Trait_null_sim_30,I:1883323,0.819368227197046,0.0606826529269857,FALSE,FALSE,0.0865208807789378,1.21693544096432,14.0652225221055
0,31,Trait_null_sim_31,I:2020957,0.40847328182169,0.760739556588963,FALSE,FALSE,0.388836345341827,0.118764000911191,0.305434413047952
0,32,Trait_null_sim_32,I:2049496,0.92724019056906,0.880649037727037,FALSE,FALSE,0.0328077524498912,0.0551971351139399,1.68244183133987
0,33,Trait_null_sim_33,I:2118471,0.712164434671122,0.365863387333673,FALSE,FALSE,0.147419718687253,0.436681049039036,2.96216173065316
0,34,Trait_null_sim_34,I:2119977,0.683426652349738,0.979767633801271,FALSE,FALSE,0.165308088541767,0.00887691137252373,0.0536991955495321
0,35,Trait_null_sim_35,I:2121257,0.932616768761479,0.421608801997855,FALSE,FALSE,0.0302967800512603,0.375090330861936,12.3805345065484
0,36,Trait_null_sim_36,I:2230008,0.142030923862494,0.709820997930948,FALSE,FALSE,0.847617088006412,0.148851157495248,0.175611322142343
0,37,Trait_null_sim_37,I:2235141,0.791495394989998,0.515594674175329,FALSE,FALSE,0.10155160756884,0.287691577331459,2.83295936144031
0,38,Trait_null_sim_38,I:2273828,0.483009312737747,0.716857252648726,FALSE,FALSE,0.316044495684047,0.144567316520495,0.457427098066027
0,39,Trait_null_sim_39,I:2404696,0.884394964716424,0.618974256122257,FALSE,FALSE,0.0533537387325111,0.208327413429877,3.90464507978206
0,40,Trait_null_sim_40,I:2439528,0.635307981250061,0.888696657439493,FALSE,FALSE,0.19701568867373,0.0512464532944437,0.260113565774505
0,41,Trait_null_sim_41,I:2608841,0.303293492624241,0.468416105342734,FALSE,FALSE,0.518136907683738,0.329368181188843,0.635677899613907
0,42,Trait_null_sim_42,I:2752409,0.701062933485682,0.306279172782465,FALSE,FALSE,0.15424299424624,0.513882534545631,3.33164262699186
0,43,Trait_null_sim_43,I:2819038,0.342066293346937,0.429284924374308,FALSE,FALSE,0.465889718374532,0.367254362804072,0.78828604349846
0,44,Trait_null_sim_44,I:2930538,0.409701664738484,0.956560059050841,FALSE,FALSE,0.387532271376932,0.019287756953453,0.0497707117007885
0,45,Trait_null_sim_45,I:2948602,0.780369193698715,0.693518608769093,FALSE,FALSE,0.107699883396857,0.158941881270862,1.47578508219165
0,46,Trait_null_sim_46,I:3027318,0.719955440437026,0.526778216685621,FALSE,FALSE,0.142694382139802,0.278372192269161,1.95082797300619
